hospital_id,datetime_hour,er_occupancy,staffing_level,avg_wait_time_last_hour,patients_left_without_being_seen_last_hour
H01,04-03-2024 20:00,29,19,23,0
H01,04-03-2024 21:00,38,17,114,1
H01,04-03-2024 22:00,58,8,92,0
H01,04-03-2024 23:00,39,12,51,2
H01,05-03-2024 00:00,58,13,105,1
H01,05-03-2024 01:00,44,18,45,1
H01,05-03-2024 02:00,39,13,65,2
H01,05-03-2024 03:00,34,7,85,1
H01,05-03-2024 04:00,25,15,34,2
H01,05-03-2024 05:00,56,22,101,1
H01,05-03-2024 06:00,21,5,29,1
H01,05-03-2024 07:00,18,14,96,1
H01,05-03-2024 08:00,36,20,47,2
H01,05-03-2024 09:00,13,14,92,0
H01,05-03-2024 10:00,15,21,37,1
H01,05-03-2024 11:00,32,21,57,0
H01,05-03-2024 12:00,23,7,52,1
H01,05-03-2024 13:00,46,17,34,0
H01,05-03-2024 14:00,24,11,104,0
H01,05-03-2024 15:00,57,16,57,0
H01,05-03-2024 16:00,55,22,99,0
H01,05-03-2024 17:00,42,22,41,2
H01,05-03-2024 18:00,52,13,96,2
H01,05-03-2024 19:00,56,9,109,2
H01,05-03-2024 20:00,9,10,109,0
H01,05-03-2024 21:00,33,14,34,1
H01,05-03-2024 22:00,52,19,97,0
H01,05-03-2024 23:00,53,23,56,2
H01,06-03-2024 00:00,40,13,74,0
H01,06-03-2024 01:00,32,24,72,2
H01,06-03-2024 02:00,48,9,75,0
H01,06-03-2024 03:00,7,11,101,2
H01,06-03-2024 04:00,50,9,98,2
H01,06-03-2024 05:00,32,19,100,2
H01,06-03-2024 06:00,47,17,55,1
H01,06-03-2024 07:00,27,11,38,1
H01,06-03-2024 08:00,5,20,32,2
H01,06-03-2024 09:00,32,11,100,0
H01,06-03-2024 10:00,57,6,91,1
H01,06-03-2024 11:00,41,9,62,2
H01,06-03-2024 12:00,28,10,37,2
H01,06-03-2024 13:00,53,10,87,1
H01,06-03-2024 14:00,23,22,115,2
H01,06-03-2024 15:00,28,6,54,1
H01,06-03-2024 16:00,28,23,100,0
H01,06-03-2024 17:00,32,14,118,0
H01,06-03-2024 18:00,47,8,70,1
H01,06-03-2024 19:00,43,14,113,2
H01,06-03-2024 20:00,42,18,67,0
H01,06-03-2024 21:00,20,7,91,1
H01,06-03-2024 22:00,56,20,56,1
H01,06-03-2024 23:00,35,19,37,0
H01,07-03-2024 00:00,21,18,56,0
H01,07-03-2024 01:00,19,11,63,1
H01,07-03-2024 02:00,39,23,48,0
H01,07-03-2024 03:00,49,17,91,0
H01,07-03-2024 04:00,38,18,107,0
H01,07-03-2024 05:00,48,17,35,1
H01,07-03-2024 06:00,46,21,82,0
H01,07-03-2024 07:00,27,22,72,2
H01,07-03-2024 08:00,55,21,53,1
H01,07-03-2024 09:00,33,7,55,0
H01,07-03-2024 10:00,14,17,69,1
H01,07-03-2024 11:00,53,19,57,1
H01,07-03-2024 12:00,37,12,102,0
H01,07-03-2024 13:00,32,16,20,1
H01,07-03-2024 14:00,25,22,50,2
H01,07-03-2024 15:00,14,24,38,1
H01,07-03-2024 16:00,6,12,65,2
H01,07-03-2024 17:00,5,22,26,1
H01,07-03-2024 18:00,45,6,89,1
H01,07-03-2024 19:00,22,7,64,1
H01,07-03-2024 20:00,12,24,26,0
H01,07-03-2024 21:00,37,16,60,1
H01,07-03-2024 22:00,14,10,96,1
H01,07-03-2024 23:00,54,,94,2
H01,08-03-2024 00:00,43,,24,2
H01,08-03-2024 01:00,53,13,37,1
H01,08-03-2024 02:00,48,16,73,0
H01,08-03-2024 03:00,20,15,46,0
H01,08-03-2024 04:00,5,16,47,1
H01,08-03-2024 05:00,59,12,30,1
H01,08-03-2024 06:00,28,20,94,1
H01,08-03-2024 07:00,6,22,88,1
H01,08-03-2024 08:00,10,24,57,2
H01,08-03-2024 09:00,9,14,92,2
H01,08-03-2024 10:00,40,19,109,0
H01,08-03-2024 11:00,51,19,63,0
H01,08-03-2024 12:00,58,15,118,2
H01,08-03-2024 13:00,52,9,100,1
H01,08-03-2024 14:00,53,5,106,1
H01,08-03-2024 15:00,9,14,79,1
H01,08-03-2024 16:00,36,10,50,0
H01,08-03-2024 17:00,59,15,65,1
H01,08-03-2024 18:00,40,14,42,1
H01,08-03-2024 19:00,38,22,80,1
H01,08-03-2024 20:00,24,23,104,1
H01,08-03-2024 21:00,16,9,105,0
H01,08-03-2024 22:00,26,8,35,1
H01,08-03-2024 23:00,55,22,46,1
H01,09-03-2024 00:00,38,5,97,1
H01,09-03-2024 01:00,50,9,71,2
H01,09-03-2024 02:00,30,16,21,1
H01,09-03-2024 03:00,26,17,59,2
H01,09-03-2024 04:00,41,14,85,2
H01,09-03-2024 05:00,42,13,109,0
H01,09-03-2024 06:00,44,11,31,2
H01,09-03-2024 07:00,15,8,67,1
H01,09-03-2024 08:00,18,5,100,1
H01,09-03-2024 09:00,55,18,21,0
H01,09-03-2024 10:00,13,8,57,1
H01,09-03-2024 11:00,21,22,64,0
H01,09-03-2024 12:00,21,22,105,2
H01,09-03-2024 13:00,58,8,55,1
H01,09-03-2024 14:00,20,13,60,2
H01,09-03-2024 15:00,58,13,93,2
H01,09-03-2024 16:00,36,15,108,2
H01,09-03-2024 17:00,34,17,35,2
H01,09-03-2024 18:00,14,17,41,0
H01,09-03-2024 19:00,35,6,99,0
H01,09-03-2024 20:00,47,22,99,2
H01,09-03-2024 21:00,42,5,93,2
H01,09-03-2024 22:00,32,14,65,2
H01,09-03-2024 23:00,48,22,59,0
H01,10-03-2024 00:00,51,16,47,2
H01,10-03-2024 01:00,58,18,69,0
H01,10-03-2024 02:00,44,5,117,0
H01,10-03-2024 03:00,22,18,88,1
H01,10-03-2024 04:00,43,15,38,0
H01,10-03-2024 05:00,15,21,47,1
H01,10-03-2024 06:00,14,24,113,1
H01,10-03-2024 07:00,24,5,116,2
H01,10-03-2024 08:00,14,5,27,2
H01,10-03-2024 09:00,46,19,32,2
H01,10-03-2024 10:00,24,20,55,0
H01,10-03-2024 11:00,37,20,76,1
H01,10-03-2024 12:00,26,10,22,0
H01,10-03-2024 13:00,28,24,88,0
H01,10-03-2024 14:00,13,24,71,2
H01,10-03-2024 15:00,15,8,80,0
H01,10-03-2024 16:00,22,7,67,1
H01,10-03-2024 17:00,28,20,104,1
H01,10-03-2024 18:00,11,16,91,1
H01,10-03-2024 19:00,9,7,116,1
H01,10-03-2024 20:00,40,18,32,1
H01,10-03-2024 21:00,15,15,86,2
H01,10-03-2024 22:00,26,21,79,1
H01,10-03-2024 23:00,35,9,90,1
H01,11-03-2024 00:00,7,23,90,1
H01,11-03-2024 01:00,42,18,117,0
H01,11-03-2024 02:00,7,13,59,0
H01,11-03-2024 03:00,43,7,60,0
H01,11-03-2024 04:00,27,5,45,1
H01,11-03-2024 05:00,9,11,91,0
H01,11-03-2024 06:00,14,,80,1
H01,11-03-2024 07:00,58,22,98,2
H01,11-03-2024 08:00,24,16,98,2
H01,11-03-2024 09:00,53,16,40,0
H01,11-03-2024 10:00,47,23,72,0
H01,11-03-2024 11:00,9,9,63,0
H01,11-03-2024 12:00,46,23,42,1
H01,11-03-2024 13:00,26,22,91,2
H01,11-03-2024 14:00,50,10,48,1
H01,11-03-2024 15:00,43,17,64,1
H01,11-03-2024 16:00,18,5,83,2
H01,11-03-2024 17:00,42,15,38,1
H01,11-03-2024 18:00,53,7,42,1
H01,11-03-2024 19:00,54,16,115,1
H01,11-03-2024 20:00,59,10,111,2
H01,11-03-2024 21:00,16,21,33,0
H01,11-03-2024 22:00,21,18,44,1
H01,11-03-2024 23:00,29,8,28,0
H01,12-03-2024 00:00,53,7,77,2
H01,12-03-2024 01:00,32,9,57,0
H01,12-03-2024 02:00,16,,41,1
H01,12-03-2024 03:00,7,21,88,0
H01,12-03-2024 04:00,54,23,40,0
H01,12-03-2024 05:00,57,5,30,0
H01,12-03-2024 06:00,42,21,82,1
H01,12-03-2024 07:00,10,23,60,2
H01,12-03-2024 08:00,35,12,64,2
H01,12-03-2024 09:00,54,5,46,2
H01,12-03-2024 10:00,23,21,20,2
H01,12-03-2024 11:00,21,21,36,1
H01,12-03-2024 12:00,31,23,95,0
H01,12-03-2024 13:00,5,8,92,2
H01,12-03-2024 14:00,25,6,64,0
H01,12-03-2024 15:00,5,9,102,2
H01,12-03-2024 16:00,24,13,28,2
H01,12-03-2024 17:00,20,9,35,0
H01,12-03-2024 18:00,25,11,71,1
H01,12-03-2024 19:00,10,9,71,1
H01,12-03-2024 20:00,14,7,28,0
H01,12-03-2024 21:00,58,6,88,2
H01,12-03-2024 22:00,55,20,118,2
H01,12-03-2024 23:00,25,5,71,1
H01,13-03-2024 00:00,29,9,35,2
H01,13-03-2024 01:00,14,16,56,1
H01,13-03-2024 02:00,34,19,26,0
H01,13-03-2024 03:00,55,17,37,1
H01,13-03-2024 04:00,59,8,106,1
H01,13-03-2024 05:00,15,14,48,0
H01,13-03-2024 06:00,19,22,43,0
H01,13-03-2024 07:00,39,17,43,2
H01,13-03-2024 08:00,57,18,111,1
H01,13-03-2024 09:00,41,23,27,1
H01,13-03-2024 10:00,25,18,73,1
H01,13-03-2024 11:00,18,11,37,0
H01,13-03-2024 12:00,56,7,94,1
H01,13-03-2024 13:00,49,24,67,0
H01,13-03-2024 14:00,59,18,24,2
H01,13-03-2024 15:00,9,6,119,1
H01,13-03-2024 16:00,24,19,43,2
H01,13-03-2024 17:00,58,21,39,0
H01,13-03-2024 18:00,5,22,52,1
H01,13-03-2024 19:00,56,23,27,1
H01,13-03-2024 20:00,45,15,102,2
H01,13-03-2024 21:00,8,18,117,1
H01,13-03-2024 22:00,45,8,101,2
H01,13-03-2024 23:00,54,14,40,0
H01,14-03-2024 00:00,47,24,84,0
H01,14-03-2024 01:00,8,7,50,1
H01,14-03-2024 02:00,33,13,64,2
H01,14-03-2024 03:00,6,13,22,2
H01,14-03-2024 04:00,22,15,44,0
H01,14-03-2024 05:00,10,,68,2
H01,14-03-2024 06:00,53,14,110,0
H01,14-03-2024 07:00,23,22,49,0
H01,14-03-2024 08:00,49,6,41,2
H01,14-03-2024 09:00,10,14,106,2
H01,14-03-2024 10:00,49,23,54,2
H01,14-03-2024 11:00,13,,36,0
H01,14-03-2024 12:00,25,16,46,2
H01,14-03-2024 13:00,22,20,62,1
H01,14-03-2024 14:00,50,17,59,1
H01,14-03-2024 15:00,28,10,23,1
H01,14-03-2024 16:00,6,19,46,1
H01,14-03-2024 17:00,56,17,34,2
H01,14-03-2024 18:00,17,24,74,0
H01,14-03-2024 19:00,11,16,52,0
H01,14-03-2024 20:00,33,8,33,0
H01,14-03-2024 21:00,9,,44,1
H01,14-03-2024 22:00,43,10,46,2
H01,14-03-2024 23:00,14,20,21,1
H01,15-03-2024 00:00,30,16,31,1
H01,15-03-2024 01:00,28,23,75,2
H01,15-03-2024 02:00,40,23,51,2
H01,15-03-2024 03:00,40,24,83,1
H01,15-03-2024 04:00,48,24,114,0
H01,15-03-2024 05:00,11,9,70,0
H01,15-03-2024 06:00,46,16,42,2
H01,15-03-2024 07:00,22,19,98,1
H01,15-03-2024 08:00,27,14,46,0
H01,15-03-2024 09:00,37,10,106,2
H01,15-03-2024 10:00,55,18,23,1
H01,15-03-2024 11:00,23,22,74,1
H01,15-03-2024 12:00,42,10,49,1
H01,15-03-2024 13:00,50,6,84,0
H01,15-03-2024 14:00,8,7,50,2
H01,15-03-2024 15:00,26,20,115,1
H01,15-03-2024 16:00,32,21,46,2
H01,15-03-2024 17:00,11,13,95,0
H01,15-03-2024 18:00,46,22,32,1
H01,15-03-2024 19:00,15,5,109,1
H01,15-03-2024 20:00,56,10,52,0
H01,15-03-2024 21:00,33,9,58,2
H01,15-03-2024 22:00,34,21,21,2
H01,15-03-2024 23:00,45,14,97,0
H01,16-03-2024 00:00,7,9,106,0
H01,16-03-2024 01:00,36,24,94,0
H01,16-03-2024 02:00,31,22,105,2
H01,16-03-2024 03:00,33,11,116,2
H01,16-03-2024 04:00,56,24,59,0
H01,16-03-2024 05:00,15,18,79,1
H01,16-03-2024 06:00,9,18,36,0
H01,16-03-2024 07:00,31,14,100,1
H01,16-03-2024 08:00,57,18,103,2
H01,16-03-2024 09:00,22,15,59,1
H01,16-03-2024 10:00,51,12,115,1
H01,16-03-2024 11:00,9,7,97,2
H01,16-03-2024 12:00,7,22,111,0
H01,16-03-2024 13:00,44,6,91,2
H01,16-03-2024 14:00,24,8,56,0
H01,16-03-2024 15:00,15,24,42,1
H01,16-03-2024 16:00,28,8,77,0
H01,16-03-2024 17:00,15,6,34,2
H01,16-03-2024 18:00,32,18,55,2
H01,16-03-2024 19:00,43,9,27,1
H01,16-03-2024 20:00,7,15,116,0
H01,16-03-2024 21:00,41,16,98,2
H01,16-03-2024 22:00,54,12,89,0
H01,16-03-2024 23:00,11,22,119,2
H01,17-03-2024 00:00,7,12,89,0
H01,17-03-2024 01:00,36,17,99,0
H01,17-03-2024 02:00,26,6,40,1
H01,17-03-2024 03:00,52,8,21,2
H01,17-03-2024 04:00,54,5,108,1
H01,17-03-2024 05:00,46,21,73,2
H01,17-03-2024 06:00,24,24,67,1
H01,17-03-2024 07:00,30,23,110,2
H01,17-03-2024 08:00,45,16,114,1
H01,17-03-2024 09:00,41,8,113,1
H01,17-03-2024 10:00,51,22,116,2
H01,17-03-2024 11:00,39,18,114,2
H01,17-03-2024 12:00,11,13,76,2
H01,17-03-2024 13:00,35,24,108,1
H01,17-03-2024 14:00,43,18,77,1
H01,17-03-2024 15:00,24,9,56,0
H01,17-03-2024 16:00,8,19,116,1
H01,17-03-2024 17:00,46,10,74,0
H01,17-03-2024 18:00,5,17,89,0
H01,17-03-2024 19:00,16,5,64,2
H01,17-03-2024 20:00,44,22,92,1
H01,17-03-2024 21:00,23,22,67,0
H01,17-03-2024 22:00,7,21,110,1
H01,17-03-2024 23:00,19,18,112,1
H01,18-03-2024 00:00,56,19,106,1
H01,18-03-2024 01:00,23,8,83,1
H01,18-03-2024 02:00,58,21,107,1
H01,18-03-2024 03:00,57,18,106,2
H01,18-03-2024 04:00,57,13,90,1
H01,18-03-2024 05:00,21,10,113,2
H01,18-03-2024 06:00,44,21,86,1
H01,18-03-2024 07:00,47,18,46,1
H01,18-03-2024 08:00,43,6,50,0
H01,18-03-2024 09:00,57,24,108,2
H01,18-03-2024 10:00,48,18,71,0
H01,18-03-2024 11:00,51,13,100,1
H01,18-03-2024 12:00,34,20,101,0
H01,18-03-2024 13:00,30,8,27,0
H01,18-03-2024 14:00,7,6,83,2
H01,18-03-2024 15:00,33,24,68,0
H01,18-03-2024 16:00,12,24,83,1
H01,18-03-2024 17:00,54,8,30,1
H01,18-03-2024 18:00,56,7,82,1
H01,18-03-2024 19:00,41,5,30,2
H01,18-03-2024 20:00,56,6,29,0
H01,18-03-2024 21:00,30,18,31,2
H01,18-03-2024 22:00,41,5,37,1
H01,18-03-2024 23:00,8,18,59,0
H01,19-03-2024 00:00,45,19,117,2
H01,19-03-2024 01:00,59,22,77,1
H01,19-03-2024 02:00,54,11,55,2
H01,19-03-2024 03:00,34,,114,0
H01,19-03-2024 04:00,18,11,69,1
H01,19-03-2024 05:00,58,14,106,0
H01,19-03-2024 06:00,5,17,70,0
H01,19-03-2024 07:00,50,6,48,1
H01,19-03-2024 08:00,25,5,61,0
H01,19-03-2024 09:00,21,13,76,0
H01,19-03-2024 10:00,11,24,70,2
H01,19-03-2024 11:00,29,23,60,2
H01,19-03-2024 12:00,53,5,43,2
H01,19-03-2024 13:00,48,19,22,2
H01,19-03-2024 14:00,19,14,23,0
H01,19-03-2024 15:00,26,22,41,2
H01,19-03-2024 16:00,34,22,31,2
H01,19-03-2024 17:00,43,19,81,0
H01,19-03-2024 18:00,47,24,20,0
H01,19-03-2024 19:00,30,14,66,2
H01,19-03-2024 20:00,31,23,62,1
H01,19-03-2024 21:00,5,13,117,2
H01,19-03-2024 22:00,49,5,74,2
H01,19-03-2024 23:00,48,24,104,1
H01,20-03-2024 00:00,58,22,43,2
H01,20-03-2024 01:00,25,20,46,2
H01,20-03-2024 02:00,33,18,110,2
H01,20-03-2024 03:00,18,15,118,1
H01,20-03-2024 04:00,31,22,34,2
H01,20-03-2024 05:00,9,17,48,0
H01,20-03-2024 06:00,28,,119,0
H01,20-03-2024 07:00,38,13,20,0
H01,20-03-2024 08:00,8,13,106,1
H01,20-03-2024 09:00,27,12,74,1
H01,20-03-2024 10:00,24,22,114,0
H01,20-03-2024 11:00,37,6,80,1
H01,20-03-2024 12:00,45,10,61,2
H01,20-03-2024 13:00,48,19,37,2
H01,20-03-2024 14:00,36,19,48,0
H01,20-03-2024 15:00,59,15,82,0
H01,20-03-2024 16:00,38,8,34,0
H01,20-03-2024 17:00,16,13,105,2
H01,20-03-2024 18:00,6,18,38,1
H01,20-03-2024 19:00,19,16,20,0
H01,20-03-2024 20:00,16,11,46,2
H01,20-03-2024 21:00,54,8,98,1
H01,20-03-2024 22:00,56,21,78,0
H01,20-03-2024 23:00,35,9,89,1
H01,21-03-2024 00:00,47,20,47,2
H01,21-03-2024 01:00,25,22,27,0
H01,21-03-2024 02:00,51,15,88,0
H01,21-03-2024 03:00,47,19,71,2
H01,21-03-2024 04:00,13,17,102,0
H01,21-03-2024 05:00,10,18,81,2
H01,21-03-2024 06:00,43,7,68,2
H01,21-03-2024 07:00,29,7,45,2
H01,21-03-2024 08:00,55,14,79,0
H01,21-03-2024 09:00,31,24,39,2
H01,21-03-2024 10:00,25,22,76,2
H01,21-03-2024 11:00,37,15,45,0
H01,21-03-2024 12:00,22,9,60,2
H01,21-03-2024 13:00,26,22,119,2
H01,21-03-2024 14:00,50,5,91,1
H01,21-03-2024 15:00,12,19,26,1
H01,21-03-2024 16:00,40,24,109,1
H01,21-03-2024 17:00,55,7,59,2
H01,21-03-2024 18:00,8,13,26,1
H01,21-03-2024 19:00,24,5,51,1
H01,21-03-2024 20:00,23,9,61,2
H01,21-03-2024 21:00,53,16,108,1
H01,21-03-2024 22:00,16,24,71,1
H01,21-03-2024 23:00,10,6,72,1
H01,22-03-2024 00:00,37,17,111,1
H01,22-03-2024 01:00,35,12,21,1
H01,22-03-2024 02:00,28,16,108,1
H01,22-03-2024 03:00,15,15,108,2
H01,22-03-2024 04:00,51,11,63,0
H01,22-03-2024 05:00,27,10,101,2
H01,22-03-2024 06:00,36,7,108,1
H01,22-03-2024 07:00,34,12,71,2
H01,22-03-2024 08:00,28,16,62,2
H01,22-03-2024 09:00,51,22,104,1
H01,22-03-2024 10:00,23,15,73,1
H01,22-03-2024 11:00,53,17,38,0
H01,22-03-2024 12:00,31,,73,1
H01,22-03-2024 13:00,24,22,57,2
H01,22-03-2024 14:00,52,,37,0
H01,22-03-2024 15:00,37,21,32,0
H01,22-03-2024 16:00,35,20,59,1
H01,22-03-2024 17:00,29,24,63,2
H01,22-03-2024 18:00,23,9,110,0
H01,22-03-2024 19:00,8,20,53,2
H01,22-03-2024 20:00,45,15,65,1
H01,22-03-2024 21:00,40,15,99,1
H01,22-03-2024 22:00,38,17,44,1
H01,22-03-2024 23:00,53,8,72,1
H01,23-03-2024 00:00,30,21,104,1
H01,23-03-2024 01:00,35,18,44,1
H01,23-03-2024 02:00,52,8,47,1
H01,23-03-2024 03:00,36,20,83,1
H01,23-03-2024 04:00,33,11,106,0
H01,23-03-2024 05:00,46,19,21,1
H01,23-03-2024 06:00,44,24,59,0
H01,23-03-2024 07:00,24,6,28,1
H01,23-03-2024 08:00,43,,76,2
H01,23-03-2024 09:00,41,7,59,2
H01,23-03-2024 10:00,43,11,29,1
H01,23-03-2024 11:00,5,17,91,0
H01,23-03-2024 12:00,40,24,99,1
H01,23-03-2024 13:00,27,21,49,0
H01,23-03-2024 14:00,56,12,58,2
H01,23-03-2024 15:00,37,17,112,0
H01,23-03-2024 16:00,6,8,35,0
H01,23-03-2024 17:00,43,7,28,0
H01,23-03-2024 18:00,11,6,57,0
H01,23-03-2024 19:00,37,19,94,0
H01,23-03-2024 20:00,7,6,51,2
H01,23-03-2024 21:00,37,5,104,0
H01,23-03-2024 22:00,13,22,67,1
H01,23-03-2024 23:00,53,11,102,1
H01,24-03-2024 00:00,38,14,29,0
H01,24-03-2024 01:00,8,,96,2
H01,24-03-2024 02:00,54,17,87,0
H01,24-03-2024 03:00,43,6,85,0
H01,24-03-2024 04:00,22,16,40,2
H01,24-03-2024 05:00,27,19,95,2
H01,24-03-2024 06:00,57,14,62,0
H01,24-03-2024 07:00,27,11,59,1
H01,24-03-2024 08:00,10,23,84,1
H01,24-03-2024 09:00,21,18,64,0
H01,24-03-2024 10:00,57,7,86,0
H01,24-03-2024 11:00,11,12,96,2
H01,24-03-2024 12:00,22,,118,1
H01,24-03-2024 13:00,59,23,29,2
H01,24-03-2024 14:00,43,5,111,2
H01,24-03-2024 15:00,59,11,110,0
H01,24-03-2024 16:00,33,5,109,0
H01,24-03-2024 17:00,56,5,59,0
H01,24-03-2024 18:00,9,15,112,1
H01,24-03-2024 19:00,49,22,80,0
H01,24-03-2024 20:00,52,12,114,1
H01,24-03-2024 21:00,16,17,98,1
H01,24-03-2024 22:00,39,21,30,0
H01,24-03-2024 23:00,22,13,104,2
H01,25-03-2024 00:00,38,18,93,1
H01,25-03-2024 01:00,38,19,93,1
H01,25-03-2024 02:00,19,11,60,1
H01,25-03-2024 03:00,39,23,71,1
H01,25-03-2024 04:00,25,16,49,2
H01,25-03-2024 05:00,15,22,95,2
H01,25-03-2024 06:00,19,12,76,2
H01,25-03-2024 07:00,11,7,26,2
H01,25-03-2024 08:00,48,13,33,2
H01,25-03-2024 09:00,37,17,77,0
H01,25-03-2024 10:00,38,11,29,2
H01,25-03-2024 11:00,28,8,50,1
H01,25-03-2024 12:00,17,9,81,1
H01,25-03-2024 13:00,11,14,103,0
H01,25-03-2024 14:00,51,12,115,2
H01,25-03-2024 15:00,18,10,46,2
H01,25-03-2024 16:00,17,21,111,2
H01,25-03-2024 17:00,47,20,31,2
H01,25-03-2024 18:00,10,22,106,1
H01,25-03-2024 19:00,55,21,59,2
H01,25-03-2024 20:00,45,,35,1
H01,25-03-2024 21:00,52,18,64,1
H01,25-03-2024 22:00,49,11,97,2
H01,25-03-2024 23:00,28,12,43,0
H01,26-03-2024 00:00,15,23,110,0
H01,26-03-2024 01:00,45,18,44,0
H01,26-03-2024 02:00,11,23,100,2
H01,26-03-2024 03:00,12,18,47,1
H01,26-03-2024 04:00,37,24,55,2
H01,26-03-2024 05:00,58,14,28,2
H01,26-03-2024 06:00,52,24,37,2
H01,26-03-2024 07:00,5,5,107,1
H01,26-03-2024 08:00,30,6,97,0
H01,26-03-2024 09:00,27,5,119,2
H01,26-03-2024 10:00,58,10,34,0
H01,26-03-2024 11:00,43,6,106,0
H01,26-03-2024 12:00,32,23,45,0
H01,26-03-2024 13:00,33,23,85,0
H01,26-03-2024 14:00,41,21,93,1
H01,26-03-2024 15:00,46,8,30,1
H01,26-03-2024 16:00,39,15,78,1
H01,26-03-2024 17:00,50,11,92,2
H01,26-03-2024 18:00,17,9,84,2
H01,26-03-2024 19:00,15,8,66,0
H01,26-03-2024 20:00,7,13,38,1
H01,26-03-2024 21:00,34,7,69,0
H01,26-03-2024 22:00,20,24,52,2
H01,26-03-2024 23:00,6,8,102,1
H01,27-03-2024 00:00,44,11,63,0
H01,27-03-2024 01:00,30,10,60,0
H01,27-03-2024 02:00,8,19,60,2
H01,27-03-2024 03:00,18,18,48,2
H01,27-03-2024 04:00,7,15,90,1
H01,27-03-2024 05:00,39,17,82,1
H01,27-03-2024 06:00,52,10,47,2
H01,27-03-2024 07:00,23,23,47,0
H01,27-03-2024 08:00,56,,118,0
H01,27-03-2024 09:00,27,24,28,0
H01,27-03-2024 10:00,31,13,88,2
H01,27-03-2024 11:00,37,9,63,0
H01,27-03-2024 12:00,13,15,72,0
H01,27-03-2024 13:00,27,11,69,2
H01,27-03-2024 14:00,49,9,108,0
H01,27-03-2024 15:00,7,9,55,0
H01,27-03-2024 16:00,52,15,43,2
H01,27-03-2024 17:00,6,23,22,0
H01,27-03-2024 18:00,41,13,25,2
H01,27-03-2024 19:00,33,11,65,2
H01,27-03-2024 20:00,13,16,110,1
H01,27-03-2024 21:00,33,6,81,0
H01,27-03-2024 22:00,46,14,27,2
H01,27-03-2024 23:00,39,15,91,2
H01,28-03-2024 00:00,44,12,92,1
H01,28-03-2024 01:00,14,11,75,0
H01,28-03-2024 02:00,12,23,26,1
H01,28-03-2024 03:00,15,18,42,0
H01,28-03-2024 04:00,13,10,109,1
H01,28-03-2024 05:00,55,,40,2
H01,28-03-2024 06:00,58,8,93,0
H01,28-03-2024 07:00,35,21,53,2
H01,28-03-2024 08:00,53,13,29,1
H01,28-03-2024 09:00,58,21,33,2
H01,28-03-2024 10:00,54,12,85,2
H01,28-03-2024 11:00,54,18,35,1
H01,28-03-2024 12:00,21,23,38,1
H01,28-03-2024 13:00,45,21,74,0
H01,28-03-2024 14:00,11,11,51,2
H01,28-03-2024 15:00,44,10,80,2
H01,28-03-2024 16:00,33,7,98,2
H01,28-03-2024 17:00,44,5,21,1
H01,28-03-2024 18:00,18,24,112,2
H01,28-03-2024 19:00,29,21,107,0
H01,28-03-2024 20:00,36,15,26,1
H01,28-03-2024 21:00,12,13,49,2
H01,28-03-2024 22:00,16,15,53,2
H01,28-03-2024 23:00,16,8,73,2
H01,29-03-2024 00:00,30,13,107,2
H01,29-03-2024 01:00,38,21,115,1
H01,29-03-2024 02:00,9,9,42,2
H01,29-03-2024 03:00,59,12,115,2
H01,29-03-2024 04:00,35,19,38,0
H01,29-03-2024 05:00,16,11,45,1
H01,29-03-2024 06:00,11,12,79,0
H01,29-03-2024 07:00,10,20,75,2
H01,29-03-2024 08:00,5,8,102,1
H01,29-03-2024 09:00,9,21,112,1
H01,29-03-2024 10:00,28,7,74,1
H01,29-03-2024 11:00,40,21,25,2
H01,29-03-2024 12:00,52,13,117,0
H01,29-03-2024 13:00,33,18,57,1
H01,29-03-2024 14:00,20,20,109,0
H01,29-03-2024 15:00,28,22,60,1
H01,29-03-2024 16:00,51,12,53,0
H01,29-03-2024 17:00,20,5,78,1
H01,29-03-2024 18:00,24,11,86,0
H01,29-03-2024 19:00,50,,79,1
H01,29-03-2024 20:00,58,20,74,2
H01,29-03-2024 21:00,23,21,52,1
H01,29-03-2024 22:00,9,19,112,2
H01,29-03-2024 23:00,44,24,52,0
H01,30-03-2024 00:00,14,24,95,2
H01,30-03-2024 01:00,43,10,90,1
H01,30-03-2024 02:00,31,15,41,2
H01,30-03-2024 03:00,39,19,44,0
H01,30-03-2024 04:00,32,14,109,1
H01,30-03-2024 05:00,19,16,61,2
H01,30-03-2024 06:00,36,24,30,2
H01,30-03-2024 07:00,16,6,117,0
H01,30-03-2024 08:00,43,16,55,1
H01,30-03-2024 09:00,48,10,70,2
H01,30-03-2024 10:00,52,9,72,2
H01,30-03-2024 11:00,40,14,103,0
H01,30-03-2024 12:00,57,13,110,2
H01,30-03-2024 13:00,56,7,25,0
H01,30-03-2024 14:00,55,12,35,2
H01,30-03-2024 15:00,25,14,82,0
H01,30-03-2024 16:00,39,8,76,1
H01,30-03-2024 17:00,5,7,110,0
H01,30-03-2024 18:00,34,15,60,0
H01,30-03-2024 19:00,8,10,115,1
H01,30-03-2024 20:00,41,13,43,2
H01,30-03-2024 21:00,8,6,78,2
H01,30-03-2024 22:00,33,21,76,1
H01,30-03-2024 23:00,57,22,23,1
H01,31-03-2024 00:00,25,15,110,2
H02,01-01-2024 00:00,37,16,69,0
H02,01-01-2024 01:00,25,22,83,2
H02,01-01-2024 02:00,12,5,82,1
H02,01-01-2024 03:00,32,13,115,1
H02,01-01-2024 04:00,32,23,59,2
